Item,Q4 2002,Q4 2003,Q4 2004,Q4 2005,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023
TÀI SẢN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8. Thuế thu nhập hoãn lại phải trả,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,93140608.0,98205702.0,-24619339.0,-129211243.0,0.0,0.0,-126568450.0,0.0,359264224.0,359264224.0,359264224.0,359264224.0,1848413023.0,578614961.0,7075809690.0,0.0,0.0,0.0,0.0,2213766612.0,0.0,1104932003.0,1104932003.0,1263188007.0,22374562308.0,0.0,0.0,0.0,0.0,0.0,0.0,1666814550.0,496616890.0,3447393990.0,3446138880.0,2853492585.0,2864161020.0,332481380.0,337156047.0,335327364.0,336241500.0,0.0,0.0,0.0,0.0,8238522578.0,8227915038.0,872095321.0,5940026922.0,4557313213.0,50255735224.0,87366215294.0,120728665376.0,139922402269.0,148132237634.0,154667513616.0,174306692388.0,243810507550.0,282491025620.0
9. Dự phòng trợ cấp mất việc làm,,,0.0,,,0.0,,,0.0,614494465.0,301046375.0,87369108.0,-103940015.0,772562582.0,748005655.0,669703087.0,569453921.0,909165674.0,1075360739.0,1228530903.0,1292923459.0,1587566129.0,1599417349.0,1548645649.0,1472617749.0,1482292216.0,1425585716.0,1419737516.0,1424957816.0,5323260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12905000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10. Dự phòng phải trả dài hạn,,,0.0,,,0.0,,,0.0,445879920.0,445879920.0,445879920.0,460922920.0,1114400506.0,1114400506.0,1114400506.0,1114400506.0,5087751676.0,1759554169.0,1526954120.0,1526954120.0,2936645570.0,2936645570.0,2912888859.0,1476118641.0,557179639.0,557179639.0,455851468.0,248086398.0,59711127.0,12905000.0,12905000.0,12905000.0,12905000.0,12905000.0,12905000.0,12905000.0,0.0,12905000.0,12905000.0,12905000.0,6604964350.0,6447202405.0,6487230040.0,6458318999.0,5610537467.0,5131557953.0,5866018360.0,3154557502.0,3378507298.0,2829268096.0,2537768853.0,2210880475.0,7857755298.0,7254628647.0,8008336045.0,8066849076.0,7773635329.0,7170086064.0,7635747470.0,7240953255.0,6080503078.0,5416991533.0,5282329938.0,4728004968.0,5230766819.0,5139928575.0,4589741788.0,2543860378.0,2763464633.0,2132345207.0,20024109425.0,36154179269.0
11. Doanh thu chưa thực hiện dài hạn,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200482838158.0,227035852059.0,160546589688.0,0.0,199818638216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759222206404.0,858644452183.0,0.0,0.0,0.0,0.0,78529850150.0,84412721697.0,55917924570.0,75639599835.0,12305331089.0,18830163726.0,34053824384.0,67076467326.0,47796539629.0,48843957931.0,83483091724.0,144131901873.0,46805654155.0,53259269353.0,63709935692.0,72665278823.0,42777167223.0,50585583044.0,71474299291.0,111993252732.0,41124555530.0,50316202477.0,71815028095.0,105085421741.0,40873965653.0,114068114607.0,146806184152.0,110103965020.0,114879436367.0,118220396437.0,132677336296.0,134553566063.0
12. Quỹ phát triển khoa học và công nghệ,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852579331.0,398749420.0,-51583963.0,-505401790.0,33343562178.0,32906003991.0,32468445802.0,32026079283.0,1775809034.0,1341873564.0,1190422334.0,459173690.0,272156026.0,219569259.0,214547057.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096282.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0,192096283.0
B. Nguồn vốn chủ sở hữu,31254000000.0,169700000000.0,299240000000.0,611530000000.0,906066471565.0,1693359326644.0,1820236312322.0,2126838790541.0,2264702874011.0,2277504935280.0,2556040736477.0,2731484579066.0,2819569483525.0,2910230681220.0,3208530565659.0,3332377810612.0,3792191709014.0,3738036262548.0,4098253184551.0,4575796960596.0,4853464134837.0,5076741315107.0,5453428196558.0,5828784076905.0,6330309230126.0,6496179980139.0,6757245973643.0,7065421037868.0,7171119452893.0,7075939512411.0,7535017311513.0,8095306515230.0,8048941355505.0,8254848169183.0,8736128745724.0,8881197338733.0,8957882449508.0,9254463448291.0,9843492406823.0,9924212429284.0,9972170612016.0,10178236925166.0,10643070630247.0,10910392824269.0,10963289004606.0,11448010605115.0,11980477116409.0,12150225730064.0,13033786478347.0,13234938291819.0,13899836341958.0,13885569289074.0,14164808741956.0,14762809390565.0,15532763194118.0,15805435862648.0,16251130384160.0,16874812057207.0,17630689477471.0,17903725993024.0,18181401005669.0,18602713492420.0,19730300427822.0,20057528192945.0,20324133210432.0,21420176642404.0,22959401841586.0,23411673147375.0,24055768329616.0,25342980745741.0,27061179213990.0,28595327883064.0,28405655629698.0
I. Vốn chủ sở hữu,31254000000.0,169700000000.0,297440000000.0,608780000000.0,911278296810.0,1690609326644.0,1820236312322.0,2124206249316.0,2261952874011.0,2274754935280.0,2553290736477.0,2728734579066.0,2816819483525.0,2907480681220.0,3205780565659.0,3329627810612.0,3789441709014.0,3735286262548.0,4095503184551.0,4573046960596.0,4850714134837.0,5073991315107.0,5450678196558.0,5826034076905.0,6327559230126.0,6493429980139.0,6754495973643.0,7062671037868.0,7168369452893.0,7073189512411.0,7532267311513.0,8092556515230.0,8046191355505.0,8252098169183.0,8733378745724.0,8878447338733.0,8955132449508.0,9251713448291.0,9840742406823.0,9921462429284.0,9969420612016.0,10175486925166.0,10640320630247.0,10907642824269.0,10960539004606.0,11445260605115.0,11977727116409.0,12147475730064.0,13031036478347.0,13232188291819.0,13897086341958.0,13882819289074.0,14162058741956.0,14760059390565.0,15530013194118.0,15802685862648.0,16248380384160.0,16872062057207.0,17627939477471.0,17900975993024.0,18178651005669.0,18599963492420.0,19727550427822.0,20054778192945.0,20321383210432.0,21417426642404.0,22956651841586.0,23408923147375.0,24053018329616.0,25340230745741.0,27058429213990.0,28592577883064.0,28402905629698.0
1. Vốn đầu tư của chủ sở hữu,30000000000.0,150000000000.0,288585000000.0,547292000000.0,547292000000.0,608102300000.0,608102300000.0,912153440000.0,923525790000.0,923525790000.0,923525790000.0,941606160000.0,941606160000.0,1411620740000.0,1411620740000.0,1411620740000.0,1438319670000.0,1438319670000.0,1438319670000.0,1934805170000.0,1934805170000.0,1934805170000.0,1934805170000.0,1934805170000.0,2160826760000.0,2160826760000.0,2160826760000.0,2738488330000.0,2738488330000.0,2738488330000.0,2738488330000.0,2752017550000.0,2752017550000.0,2752017550000.0,2752017550000.0,3439766000000.0,3439766000000.0,3439766000000.0,3439766000000.0,3975316400000.0,3975316400000.0,3975316400000.0,3975316400000.0,4594266840000.0,4594266840000.0,4594266840000.0,4594266840000.0,5309611050000.0,5309611050000.0,5309611050000.0,5309611050000.0,6136367720000.0,6136367720000.0,6136367720000.0,6136367720000.0,6783586880000.0,6783586880000.0,6783586880000.0,6817504780000.0,7839874860000.0,7839874860000.0,7839874860000.0,7839874860000.0,9075516490000.0,9075516490000.0,9075516490000.0,9075516490000.0,10970265720000.0,10970265720000.0,10970265720000.0,10970265720000.0,11043316220000.0,12699688750000.0
2. Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,524865861360.0,524865861360.0,524865861360.0,524865861361.0,524865861360.0,524865861360.0,524865861360.0,524865861360.0,54851281360.0,54851281360.0,54851281360.0,54851281360.0,54851281360.0,54851281360.0,54851281360.0,61530337288.0,60012320244.0,60012320245.0,60012320245.0,54894762597.0,49546879483.0,49546879484.0,49465284471.0,49465284470.0,49465703201.0,49465703201.0,49465703201.0,49465703200.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703200.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,49465703201.0,75622928032.0,49941441360.0,49794213509.0,49713213411.0,49713213411.0,49713213411.0,49713213411.0,49713213411.0,49713213411.0,49713213411.0,49713213411.0,49713213411.0,49713213411.0,49713213411.0,49713213411.0,49713213411.0
3. Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4. Vốn khác của chủ sở hữu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-823760000.0,0.0,0.0,0.0,0.0,0.0,0.0,56882670000.0,119453610000.0,119453610000.0,287829523052.0,287829523052.0,631969693052.0,631969693052.0,667035271273.0,670060405250.0,786858519093.0,777869243918.0,780914628944.0,765332464859.0,912977796599.0,920081410199.0,920081410199.0,920081410199.0,1176568596721.0,1178174776366.0,1178174776366.0,1178174776366.0,1178174776366.0,1178175536522.0,1179064868147.0,1179064868147.0,1179064868147.0,1179064868147.0
5. Cổ phiếu quỹ,0.0,0.0,0.0,0.0,-13321386.0,-13321386.0,-28869421.0,-41543801.0,-150116232.0,-370922295.0,-292000000.0,-436000000.0,-993000000.0,-1828500000.0,-2188500000.0,-2320800000.0,-2508450000.0,-2808550000.0,-2930000000.0,-2782600000.0,-821890000.0,-692150000.0,-786480000.0,-25200000.0,-107320000.0,-513440000.0,-557990000.0,-646220000.0,-746350000.0,-794340000.0,-811900000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,0.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,-823760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6. Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15257447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7. Chênh lệch tỷ giá hối đoái,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572943186.0,82053370.0,349699828.0,759920602.0,-816228.0,-570599645.0,822658714.0,4643473132.0,6211969655.0,5986559542.0,7302677595.0,5347336643.0,9825811789.0,17252574283.0,12189775408.0,8538280153.0,19738242271.0,19803465040.0,16301766742.0,14846018519.0,13949286274.0,27959758134.0,16730506683.0,16598602589.0,16059295035.0,12705698642.0,6150539779.0,2708993642.0,-11956327535.0,-12569673745.0,12990177425.0,-10534615735.0,-18244295014.0,5436409370.0,8464138254.0,12637304288.0,6848324281.0,-5875468099.0,11068007864.0,-173179759.0,3053974893.0,10084320702.0,16226773656.0,17135477127.0,22286595244.0,5539231746.0,5433265892.0,15570456494.0,9119627402.0,-12302588093.0,-10209125709.0,-19958864615.0,-9218848167.0,13497025190.0,-17762312970.0,-6623756873.0,-16213029123.0,-22525874645.0,-20961672908.0,-26957064607.0,-55305450641.0,-40357533181.0,-41422767659.0,-63672534687.0,-51363368317.0
8. Quỹ đầu tư phát triển,1254000000.0,19700000000.0,0.0,0.0,0.0,13010863366.0,0.0,0.0,103009261.0,103009261.0,78830010354.0,78545933944.0,78545933944.0,78545933944.0,0.0,0.0,103009261.0,103009261.0,103009262.0,103009261.0,103009261.0,103009261.0,103009261.0,103009261.0,103009261.0,103009261.0,103009261.0,103009261.0,103009261.0,67103009261.0,67103009261.0,67103009261.0,67103009261.0,78666938875.0,82608208245.0,85601157710.0,88984798522.0,79400040851.0,81269289338.0,79577834395.0,78776566683.0,79748336612.0,79481602212.0,74545823741.0,68353080804.0,126825173804.0,130632143747.0,129518486984.0,128954169510.0,172002871735.0,173708814233.0,167077476888.0,167094186985.0,223908928276.0,226332643971.0,221229437401.0,221554262398.0,307526573229.0,325350984284.0,342769607414.0,330124830708.0,440634735853.0,462731536495.0,501599626887.0,517940941802.0,574902605021.0,567067242973.0,703060297129.0,709313832999.0,1079641024169.0,1134117262506.0,1186162995340.0,1278251861087.0
9. Quỹ dự phòng tài chính,0.0,0.0,0.0,0.0,0.0,22981543809.0,0.0,0.0,33515388815.0,33515388815.0,0.0,0.0,0.0,0.0,107668530673.0,106740375147.0,106599708336.0,104490894676.0,111954577071.0,94532998181.0,94543778403.0,112949209833.0,112951948244.0,113177755456.0,0.0,0.0,0.0,146450005902.0,146466256648.0,115477144855.0,115477144855.0,114943857509.0,114943857509.0,114943857509.0,114943857509.0,0.0,0.0,0.0,0.0,87203093024.0,87228513544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10. Quỹ khác thuộc vốn chủ sở hữu,0.0,0.0,8855000000.0,21844000000.0,20899531847.0,0.0,48969289853.0,33278540341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115498278740.0,115476089217.0,115482623640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114943857509.0,87203093024.0,87203093024.0,87203093024.0,0.0,0.0,87227790014.0,87228518204.0,87228024484.0,87228123064.0,87227200764.0,87227503294.0,87229123754.0,87230025354.0,87230351424.0,87231276674.0,87230135824.0,87248317474.0,87230283704.0,87229672044.0,87230268654.0,87229090504.0,102985531790.0,102985531790.0,87203093024.0,87203093024.0,87203093024.0,87203093024.0,87203093024.0,87203093024.0,87203093024.0,87203093024.0,87203093024.0,87203093024.0,87203093024.0,87203093024.0,87203093024.0,87203093024.0
11. Lợi nhuận sau thuế chưa phân phối,0.0,0.0,0.0,0.0,220822480330.0,398408276424.0,494297190087.0,449152878336.0,495743581567.0,503937510213.0,608318125053.0,697460867262.0,735804603612.0,838965880161.0,1018003944671.0,1108508619501.0,1417314770244.0,1387453516668.0,1681173243859.0,1608130926595.0,1695722787843.0,1854887220529.0,2152815906099.0,2471357226412.0,3096436100025.0,3181654084812.0,3514044543983.0,3137826546005.0,3202230681529.0,3181190605585.0,3539635192653.0,3987762587400.0,3902593145403.0,4199929897218.0,4566890880858.0,3893405602507.0,3973441621590.0,4264798328686.0,4708239743575.0,4301117961403.0,4260207462218.0,4386921053111.0,4732993382785.0,4249998740249.0,4250545485178.0,4671222532503.0,5019457117921.0,4309032623345.0,4930835458165.0,5507402652308.0,6019674680916.0,4670505451280.0,4776113278181.0,5289520781802.0,5912132278713.0,5367190230972.0,5649074093096.0,5999465426589.0,6687411938813.0,5744686806612.0,5843096960248.0,6390630135723.0,7294117578994.0,5900973399171.0,6089271019675.0,6997849946082.0,8244315683289.0,6595216750742.0,6953169466146.0,7704079785679.0,9207127401083.0,10666118581988.0,8388775579103.0
LNST chưa phân phối lũy kế đến cuối kỳ trước,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3923405688441.0,4387303338083.0,3388305599910.0,3380385360111.0,3139924262112.0,4606557230591.0,3384447051021.0,3376580602917.0,3323086196728.0,5510660958805.0,3567209383296.0,3561453681597.0,3515481219968.0,5285828002392.0,3949181671422.0,3949233834704.0,2766029571748.0,5940306799772.0,4118872215658.0,4072298613058.0,4049855354551.0,906142681183.0,3994895351529.0,3964992308767.0,3966759430199.0,7005423492723.0,4104252874204.0,4107042407283.0,4103787447601.0,7713564820193.0,7663648414514.0,5190116969064.0
LNST chưa phân phối kỳ này,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463515364670.0,345690044702.0,861693140339.0,870160125067.0,1531298270391.0,412899887330.0,924585572324.0,1554254855248.0,2184316455580.0,509013722111.0,1103296067984.0,1214659596584.0,1774039561834.0,626304276321.0,1418008559550.0,1699840258392.0,3233435854841.0,747105139041.0,1625814590954.0,1770798347190.0,2340774781172.0,6387974897811.0,1906078047642.0,2124278710908.0,3031090515883.0,1238892190566.0,2490963876538.0,2846127058863.0,3600292338078.0,1493562580890.0,3002470167474.0,3198658610039.0
12. Nguồn vốn đầu tư xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13. Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14. Lợi ích của cổ đông không kiểm soát,0.0,0.0,0.0,39644000000.0,122277606019.0,123253803071.0,144030540443.0,204797073080.0,283776416053.0,289096244556.0,417693249882.0,485931835898.0,536990740837.0,525895945400.0,615001910241.0,645584121472.0,768549750158.0,746889881041.0,804728725404.0,878058838556.0,1055005130253.0,1094658703510.0,1178586547301.0,1238065515378.0,880169397232.0,966533132326.0,898748380533.0,976138063710.0,1018412954711.0,894299301375.0,1006179324860.0,1105488965270.0,1144832555097.0,1045192283738.0,1162125766132.0,1293379784164.0,1329051320706.0,1344473716274.0,1462632160260.0,1440139812996.0,1537494021384.0,1592194992858.0,1708194645592.0,1840324148306.0,1904655208078.0,1922952382942.0,2029550890382.0,2144162072539.0,2403256247224.0,1809385579397.0,1954162280226.0,2123891391702.0,2292337007819.0,2301815230563.0,2443815265047.0,2492378126833.0,2671305243641.0,2835086436716.0,2890445222074.0,2944452240481.0,3118599246246.0,2859152779020.0,3092414808669.0,3270651290604.0,3340600465277.0,3477416153145.0,3775623015431.0,3852246361310.0,4160482918155.0,4310620574492.0,4472360423478.0,4444671445841.0,4771571633243.0
II. Nguồn kinh phí và quỹ khác,0.0,0.0,1800000000.0,2750000000.0,-5211825245.0,2750000000.0,0.0,2632541225.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0
1. Nguồn kinh phí ,0.0,0.0,1800000000.0,2750000000.0,0.0,2750000000.0,0.0,,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0,2750000000.0
2. Nguồn kinh phí đã hình thành tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Quỹ dự phòng trợ cấp mất việc làm,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TỔNG CỘNG NGUỒN VỐN,550408000000.0,979233000000.0,1583705000000.0,2219477000000.0,2704677153091.0,3407865750201.0,3308996488309.0,3868744268323.0,3784711157521.0,5346280298375.0,6451497170734.0,6481234160350.0,6200411917821.0,6145766378047.0,5966094898667.0,6407989491090.0,7465571124032.0,10644732290780.0,10423086296104.0,11481761767631.0,12268263015063.0,12502218791477.0,12710741758151.0,12446981821499.0,14130607831347.0,15024908893983.0,14272590835150.0,14404612436178.0,14692014157305.0,14270464487818.0,14059014871732.0,15523397316021.0,15709061410848.0,17617925889434.0,17446248472812.0,17766402177083.0,19945742628025.0,22659685682437.0,22206060192447.0,22581606338389.0,23677161552011.0,25983204620723.0,24695453363506.0,25344504982890.0,26397927533364.0,29912454208197.0,28003927389473.0,28045803928967.0,29693707116780.0,25025223303861.0,25010919853656.0,26286145538324.0,28080868938813.0,29725930367404.0,28748321092475.0,30375757072964.0,32276824464760.0,33658743016242.0,34416668788926.0,35912808663756.0,37757456671158.0,41749437163498.0,44474278409818.0,46980501050598.0,48244877999621.0,53696643591424.0,55601299353620.0,56295551150306.0,55127101516155.0,51655408644948.0,50741161416448.0,60524394513231.0,62112676348644.0
