Item,Q4 2004,Q4 2005,Q4 2006,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023
TÀI SẢN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6. Vay và nợ thuê tài chính dài hạn,22533824274.0,32847062272.0,32975351435.0,32846936477.0,84151448697.0,87927448697.0,137927448697.0,137927448697.0,150590000000.0,129469909091.0,129469909091.0,107879000000.0,126003957000.0,476767543545.0,450137893545.0,455814517745.0,447659863635.0,700179875674.0,701059275674.0,856598212039.0,856598212039.0,559056000000.0,569056000000.0,569056000000.0,569056000000.0,554532000000.0,567962935878.0,592367735878.0,592367735878.0,538285402545.0,538285402545.0,532350666667.0,552350666667.0,785739222469.0,627583755367.0,678945030366.0,711554865012.0,737048203141.0,610562188582.0,610776655249.0,495088863049.0,445334063049.0,342524363049.0,260564663049.0,272872963049.0,260325263049.0,261201842049.0,253572979049.0,235898116049.0,273335353049.0,128478707159.0,75620278784.0,95245776859.0,79623263859.0,86965838976.0,66688176879.0,45072930504.0,83521622003.0,881033479379.0,1378669479379.0,1346838830478.0,1216737030478.0,1158180459379.0,706560155896.0,714833241808.0,444364461787.0,475679080418.0,854508048329.0,1361993760413.0
7. Trái phiếu chuyển đổi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8. Thuế thu nhập hoãn lại phải trả,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18791904653.0,19416893803.0,22796888801.0,22796888802.0,25658158312.0,29191537094.0,25508729124.0,25550312547.0,27337259004.0,27337259004.0,27175800014.0,27175800014.0,27175800014.0,27014341024.0,27014341024.0,27014341024.0,27014341024.0,26852882034.0,26852882034.0,26852882034.0,90551112436.0,26691423044.0,26691423044.0,26691423044.0,26691423044.0,26529964054.0,26529964054.0,26529964054.0,26529964054.0,26368505064.0,26453995741.0,26453995741.0,26477177961.0,25392692232.0,25411894457.0,25421712735.0,25411894457.0,24679366917.0,25085364997.0,25085364997.0,25085364997.0,24934684719.0,25087619310.0,25087619310.0
9. Dự phòng trợ cấp mất việc làm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7045800.0,-13136000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10. Dự phòng phải trả dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11. Doanh thu chưa thực hiện dài hạn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615556450.0,607236292.0,651210667.0,1014028268.0,1044593392.0,1033364319.0,26368618905.0,1066768214.0,4236498177.0,635953312.0,21209230844.0,667150207.0,669658277.0,669809762.0,645384567.0,639159612.0,669553745.0,1261799826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12965722801.0,0.0,0.0,10953800296.0,10227272727.0,9545454546.0,8863636365.0,8181818184.0,7500000003.0,6818181822.0,6136363641.0,5454545460.0,4772727279.0,4090909098.0,3409090917.0,0.0,330211611.0,124189929.0
12. Quỹ phát triển khoa học và công nghệ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B. Nguồn vốn chủ sở hữu,11715080450.0,24027447377.0,69495472092.0,526192912712.0,572694350061.0,618759065621.0,634936045780.0,705698625936.0,747538059894.0,676229161863.0,682807067926.0,697027582335.0,726063990508.0,759921290465.0,762314501823.0,765117299192.0,770117585776.0,861662233243.0,838130565856.0,799375338004.0,773844556097.0,650940501945.0,604206807191.0,622383032254.0,443733662801.0,436466941921.0,398357383304.0,407821351200.0,408328483142.0,410311787322.0,413540845231.0,426684230161.0,439946646801.0,461072790668.0,446724139638.0,450881465601.0,456862710092.0,475147993639.0,463460043810.0,463258462127.0,468337867587.0,529202991090.0,580689646671.0,594422581204.0,610375948684.0,658255454031.0,641943478066.0,651924149267.0,672851943222.0,759517114479.0,772313547870.0,779889352362.0,781067312252.0,766257726968.0,770188118627.0,779872335208.0,861185671402.0,861887110108.0,984328190051.0,994899095957.0,1000634935164.0,1040585203724.0,1231175283671.0,1166317301346.0,1173116239218.0,1887083614011.0,1932777719272.0,1943393950177.0,1945945347002.0
I. Vốn chủ sở hữu,11715080450.0,24027447377.0,69495472092.0,526192912712.0,572694350061.0,618759065621.0,634936045780.0,705698625936.0,747538059894.0,676229161863.0,682807067926.0,697027582335.0,726063990508.0,759921290465.0,762314501823.0,765117299192.0,770117585776.0,861662233243.0,838130565856.0,799375338004.0,773844556097.0,650940501945.0,604206807191.0,622383032254.0,443733662801.0,436466941921.0,398357383304.0,407821351200.0,408328483142.0,410311787322.0,413540845231.0,426684230161.0,439946646801.0,461072790668.0,446724139638.0,450881465601.0,456862710092.0,475147993639.0,463460043810.0,463258462127.0,468337867587.0,529202991090.0,580689646671.0,594422581204.0,610375948684.0,658255454031.0,641943478066.0,651924149267.0,672851943222.0,759517114479.0,772313547870.0,779889352362.0,781067312252.0,766257726968.0,770188118627.0,779872335208.0,861185671402.0,861887110108.0,984328190051.0,994899095957.0,1000634935164.0,1040585203724.0,1231175283671.0,1166317301346.0,1173116239218.0,1887083614011.0,1932777719272.0,1943393950177.0,1945945347002.0
1. Vốn đầu tư của chủ sở hữu,11500000000.0,23000000000.0,50000000000.0,450000000000.0,450000000000.0,450000000000.0,450000000000.0,585000000000.0,585000000000.0,585000000000.0,585000000000.0,585000000000.0,672749980000.0,672749980000.0,672749980000.0,672749980000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,757346722959.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,740019140000.0,1480035180000.0,1480035180000.0,1480035180000.0,1480035180000.0
2. Thặng dư vốn cổ phần,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-465119800.0,-465119800.0,-465119800.0
3. Quyền chọn chuyển đổi trái phiếu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4. Vốn khác của chủ sở hữu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5. Cổ phiếu quỹ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,-50000.0,-50000.0,-50000.0,-50000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0,-3100000.0
6. Chênh lệch đánh giá lại tài sản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7. Chênh lệch tỷ giá hối đoái,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1102907412.0,0.0,-447288938.0,-447288938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14074315.0,2746071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8. Quỹ đầu tư phát triển,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9. Quỹ dự phòng tài chính,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10. Quỹ khác thuộc vốn chủ sở hữu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11. Lợi nhuận sau thuế chưa phân phối,215080450.0,1027447377.0,19495472092.0,76192912712.0,122694350061.0,168759065621.0,184936045780.0,117368060932.0,159190500540.0,87923842790.0,94503762130.0,108748637220.0,50056645797.0,72170621272.0,72698746362.0,92370419192.0,30101545776.0,35654415699.0,25205389639.0,-10285508755.0,-35010556834.0,-89075538055.0,-126816188360.0,-131831096728.0,-308077088630.0,-305175698860.0,-339556325411.0,-333942702810.0,-333228644556.0,-330895201876.0,-326475194769.0,-313331809839.0,-300069393199.0,-278943249332.0,-293087417249.0,-289134574399.0,-283153329908.0,-264853972046.0,-276558742261.0,-276757577873.0,-271678172413.0,-210813048910.0,-159326393329.0,-145593458796.0,-129640091316.0,-81760585969.0,-98072561934.0,-88091890733.0,-67164096778.0,2173491520.0,17297507870.0,24639489684.0,26051272252.0,11241686968.0,14441890166.0,23796335895.0,25380398351.0,25250914672.0,35112030918.0,44757197169.0,50607455434.0,90704778552.0,282201424711.0,217384099602.0,223798398956.0,199130158764.0,177797602499.0,192264960141.0,192789370423.0
LNST chưa phân phối lũy kế đến cuối kỳ trước,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-302854339965.0,-303116627635.0,-302854339965.0,-280522585105.0,-280522585106.0,-280522585105.0,-280522585105.0,-228413857535.0,-228413857535.0,-228413857535.0,-228413857535.0,-117209838052.0,-117209838051.0,-117209838052.0,-117255675581.0,700533369.0,700533369.0,700533369.0,700533369.0,11652161658.0,11652161658.0,11652161658.0,11652161658.0,24160547060.0,24160547060.0,24160547060.0,24093643457.0,92436592726.0,92436592726.0,92436592726.0,92436592725.0,171135586497.0,171135586497.0,171135586497.0
LNST chưa phân phối kỳ này,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13719765566.0,19963297727.0,38000367919.0,3963842844.0,3765007233.0,8844412692.0,69709536195.0,69087464206.0,82820398739.0,98773766219.0,146653271566.0,19137276118.0,29117947318.0,50045741274.0,119429167101.0,16596974501.0,23938956315.0,25350738883.0,10541153599.0,2789728508.0,12144174237.0,13728236693.0,13598753014.0,10951483858.0,20596650109.0,26446908374.0,66611135095.0,189764831985.0,124947506876.0,131361806230.0,106693566039.0,6662016002.0,21129373644.0,21653783926.0
12. Nguồn vốn đầu tư xây dựng cơ bản,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13. Quỹ hỗ trợ sắp xếp doanh nghiệp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14. Lợi ích của cổ đông không kiểm soát,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330615004.0,3347609354.0,3305369073.0,3303355796.0,3278995115.0,3260464711.0,15003789193.0,16868875461.0,0.0,0.0,87094684956.0,72909136217.0,70092095697.0,69286361869.0,0.0,-8993044449.0,14198088982.0,11794711431.0,1626600781.0,-2102331285.0,1748014010.0,1541087698.0,1190949198.0,0.0,0.0,0.0,0.0,-204483113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000000.0,15233822678.0,15000000000.0,15000000000.0,15730188461.0,16059959313.0,95789233051.0,96620155436.0,209200119133.0,210125858788.0,210011439730.0,209864385172.0,208957818960.0,208917161744.0,209301800262.0,207921375247.0,275413156573.0,271562029836.0,273589016379.0
II. Nguồn kinh phí và quỹ khác,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1. Nguồn kinh phí ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2. Nguồn kinh phí đã hình thành tài sản cố định,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Quỹ dự phòng trợ cấp mất việc làm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TỔNG CỘNG NGUỒN VỐN,53621801918.0,141103695374.0,227999529430.0,657069922316.0,857245382451.0,1384311130184.0,1345643968080.0,1355834614297.0,1442240136536.0,1293094659192.0,1212154991750.0,1200471580116.0,1309399200149.0,2003236916152.0,1800925889174.0,1665935345855.0,1790555298055.0,2356492540054.0,2489389371777.0,2592155546007.0,2630435681127.0,2463050177593.0,2553316771925.0,2550672335540.0,2122633518484.0,2166144497701.0,1889306698840.0,1908687074223.0,1810757974763.0,1839650928312.0,1837881090942.0,1612296398971.0,1608488808689.0,1857081338764.0,1954829749922.0,1983331508085.0,2068446010033.0,2387880828604.0,2128577513160.0,2111723145887.0,2079718479742.0,1975088360874.0,1823558722400.0,1786106849183.0,1715349912462.0,1760015029692.0,1800942366182.0,1817678114484.0,1819615257333.0,1947690306659.0,1996078566085.0,2012101431786.0,2083624065223.0,2118414364042.0,2283739404931.0,2281722398200.0,2474763948236.0,2519971852166.0,3748993544797.0,4235130701928.0,4314662056664.0,4434530627785.0,4598884377375.0,4698832621086.0,4812039661669.0,5506767862018.0,5801425235847.0,6105437511629.0,6492599173037.0
