Item,Q4 2005,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023
TÀI SẢN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Tài sản cố định hữu hình,57449146880.0,60694776361.0,60987239306.0,58892741243.0,56831667494.0,53536282309.0,51817072982.0,50087344906.0,63177315375.0,60223679773.0,65512941328.0,62928623928.0,59933317193.0,60974183821.0,59628982504.0,58882036281.0,56800059072.0,59121675038.0,56800118573.0,55438539228.0,54314310876.0,52940158626.0,50807967382.0,46312837381.0,61327469510.0,58733669900.0,65332654568.0,62525629628.0,60248509643.0,61367790151.0,61641716004.0,60747398157.0,60862014788.0,71050186016.0,73148114658.0,73584966532.0,79381897196.0,80365489596.0,83026100867.0,86520402023.0,89446780986.0,87957821013.0,92023178036.0,89588708930.0,88112858443.0,87512967859.0,85239041699.0,84869048586.0,86099446108.0,93559411302.0,90239403767.0,86835131827.0,76543600545.0,73408980473.0,393268835976.0,385724099963.0,378322508120.0,370323054305.0,379586739589.0,346882916156.0,340740956521.0,113842946375.0,113531454246.0,108165684413.0,108409187520.0,102627519211.0,102401394031.0,99221935124.0,96308331894.0
Nguyên giá,125716670255.0,141635989302.0,,,,,,,,,,168527222550.0,,,172818902451.0,173730056452.0,173068316384.0,175765139008.0,175825196099.0,176810125675.0,178166586191.0,177605805184.0,177708695184.0,171401417398.0,183495720365.0,182018469996.0,191321205815.0,185418351164.0,185611929977.0,181848666380.0,184728053379.0,175825588178.0,177357451096.0,190499847751.0,195423924923.0,198803993301.0,206268283538.0,210166140649.0,214979021238.0,222856544758.0,226941567676.0,228458408119.0,235223877948.0,236970567096.0,231926816747.0,233547813345.0,234490247527.0,237089792297.0,241497641006.0,252493510004.0,252783410004.0,259567761578.0,239884225594.0,239884225594.0,576452911064.0,583820466456.0,569460111589.0,566971579027.0,599077460167.0,567102164766.0,568641267531.0,292303008908.0,303498158192.0,296641270741.0,300552737075.0,270539015493.0,273761399408.0,301268305349.0,275229478432.0
Giá trị hao mòn lũy kế,-68267523375.0,-80941212941.0,,,,,,,,,,-105598598622.0,,,-113189919947.0,-114848020171.0,-116268257312.0,-116643463970.0,-119025077526.0,-121371586447.0,-123852275315.0,-124665646558.0,-126900727802.0,-125088580017.0,-122168250855.0,-123284800096.0,-125988551247.0,-122892721536.0,-125363420334.0,-120480876229.0,-123086337375.0,-115078190021.0,-116495436308.0,-119449661735.0,-122275810265.0,-125219026769.0,-126886386342.0,-129800651053.0,-131952920371.0,-136336142735.0,-137494786690.0,-140500587106.0,-143200699912.0,-147381858166.0,-143813958304.0,-146034845486.0,-149251205828.0,-152220743711.0,-155398194898.0,-158934098702.0,-162544006237.0,-172732629751.0,-163340625049.0,-166475245121.0,-183184075088.0,-198096366493.0,-191137603469.0,-196648524722.0,-219490720578.0,-220219248610.0,-227900311010.0,-178460062533.0,-189966703946.0,-188475586328.0,-192143549555.0,-167911496282.0,-171360005377.0,-202046370225.0,-178921146538.0
2. Tài sản cố định thuê tài chính,1885452239.0,1928810663.0,6016450171.0,1346662504.0,5562740559.0,5335885752.0,4447387828.0,4440708920.0,5439059045.0,11813119661.0,10900518248.0,10655781642.0,10776025331.0,6197991781.0,5827287071.0,5456582361.0,5085877651.0,429458658.0,415896806.0,402334954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6800203063.0,6467888283.0,6171286944.0,5874685605.0,5577976758.0,5281268301.0,4984559454.0,30398403180.0,29611969522.0,250250686983.0,250286592033.0,240806546201.0,235788521242.0,228382997792.0,223930154506.0,219477311220.0,215024467934.0
Nguyên giá,2178096884.0,2641018157.0,,,,,,,,,,12685197936.0,,,7685331234.0,7685331234.0,7685331234.0,542474091.0,542474091.0,542474091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7096996012.0,7096996012.0,7096996012.0,7096996012.0,7096996012.0,7096996402.0,7096996012.0,32807548975.0,32807548975.0,258676014163.0,258676014163.0,258676014163.0,251579017761.0,251579017761.0,251579017761.0,251579017761.0,251579017761.0
Giá trị hao mòn lũy kế,-292644645.0,-712207494.0,,,,,,,,,,-2029416294.0,,,-1858044163.0,-2228748873.0,-2599453583.0,-113015433.0,-126577285.0,-140139137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-296792949.0,-629107729.0,-925709068.0,-1222310407.0,-1519019254.0,-1815728101.0,-2112436558.0,-2409145795.0,-3195579453.0,-8425327180.0,-8389422130.0,-17869467962.0,-15790496519.0,-23196019969.0,-27648863255.0,-32101706541.0,-36554549827.0
3. Tài sản cố định vô hình,1191533000.0,1346662504.0,1346662504.0,5789595365.0,1346662504.0,1346662504.0,1426259504.0,1346662504.0,220976652.0,1405634726.0,1423759726.0,1410635726.0,1403760726.0,1842556222.0,1828561223.0,1814566224.0,1812681226.0,1802722895.0,1795667342.0,1792584011.0,1789500680.0,1786417349.0,1783334018.0,1809253000.0,1807012999.0,1815923536.0,1812683536.0,1782373000.0,1782373000.0,1782373000.0,1782373000.0,1782373000.0,2036594553.0,2012256969.0,1987919385.0,1963581801.0,1939244217.0,1969906632.0,1940569047.0,1951846400.0,1920387314.0,1888928228.0,1975594127.0,1933396406.0,1912675955.0,1870478234.0,2059116162.0,2018407077.0,1977698004.0,1941988920.0,1949234376.0,1935002562.0,1906312270.0,1884202135.0,1883569270.0,1882936405.0,1860826270.0,1838716135.0,1876606000.0,1796310947.0,1836322313.0,1816333679.0,1799288219.0,1862265491.0,1842276857.0,1822288223.0,1831634365.0,1820895730.0,1810157095.0
Nguyên giá,1191533000.0,1346662504.0,,,,,,,,,,1454162504.0,,,1901873000.0,1901873000.0,1901873000.0,1901873000.0,1901873000.0,1901873000.0,1901873000.0,1901873000.0,1901873000.0,1928753000.0,1928753000.0,1940753000.0,1940753000.0,1901873000.0,1901873000.0,1901873000.0,1901873000.0,1901873000.0,2173852000.0,2173852000.0,2173852000.0,2173852000.0,2173852000.0,2233852000.0,2233852000.0,2276282000.0,2276282000.0,2276282000.0,2276282000.0,2276282000.0,2276282000.0,2276282000.0,2461282000.0,2461282000.0,2461282000.0,2461282000.0,2461282000.0,2461282000.0,2461282000.0,2461282000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0,2378782000.0
Giá trị hao mòn lũy kế,0.0,0.0,,,,,,,,,,-43526778.0,,,-73311777.0,-87306776.0,-89191774.0,-99150105.0,-106205658.0,-109288989.0,-112372320.0,-115455651.0,-118538982.0,-119500000.0,-121740001.0,-124829464.0,-128069464.0,-119500000.0,-119500000.0,-119500000.0,-119500000.0,-119500000.0,-137257447.0,-161595031.0,-185932615.0,-210270199.0,-234607783.0,-263945368.0,-293282953.0,-324435600.0,-355894686.0,-387353772.0,-300687873.0,-342885594.0,-363606045.0,-405803766.0,-402165838.0,-442874923.0,-483583996.0,-519293080.0,-512047624.0,-526279438.0,-554969730.0,-577079865.0,-495212730.0,-495845595.0,-517955730.0,-540065865.0,-502176000.0,-582471053.0,-542459687.0,-562448321.0,-579493781.0,-516516509.0,-536505143.0,-556493777.0,-547147635.0,-557886270.0,-568624905.0
III. Bất động sản đầu tư,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243380012.0,2204138347.0,2164896682.0,2125655017.0,2086413352.0,2047171687.0
Nguyên giá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2355197659.0,2355197659.0,2355197659.0,2355197659.0,2355197659.0,2355197659.0
Giá trị hao mòn lũy kế,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111817647.0,-151059312.0,-190300977.0,-229542642.0,-268784307.0,-308025972.0
IV. Tài sản dở dang dài hạn,99782500.0,2237916962.0,195735909.0,181724789.0,3361303706.0,10041889905.0,18204161366.0,21428833736.0,116247813.0,169084625.0,103756800.0,103786800.0,183809500.0,80045041.0,91854982.0,92175689.0,146885037.0,756398325.0,1807865989.0,2866377701.0,4245357434.0,5301482087.0,64549079180.0,73723423920.0,63630123806.0,42499096951.0,36592589602.0,39880187565.0,45008798266.0,43162357895.0,44318407939.0,45920214647.0,46856683336.0,44519601057.0,45046522238.0,58410727975.0,60432857429.0,64288109981.0,64837453205.0,72660676292.0,70130899131.0,74422953456.0,73972357755.0,78563271853.0,82881680675.0,97299351221.0,324691600537.0,334769497903.0,349000825136.0,971546377135.0,992331018109.0,999695424596.0,1001396888659.0,1035367257019.0,701278443844.0,702475948845.0,707235791592.0,699960728981.0,681788554830.0,694920457221.0,696623587398.0,811466322209.0,811466322209.0,814895274010.0,815296490915.0,816657232146.0,813074853834.0,814829307713.0,817008066374.0
"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2. chi phí xây dựng cơ bản dở dang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58410727975.0,60432857429.0,64288109981.0,64837453205.0,72660676292.0,70130899131.0,74422953456.0,73972357755.0,78563271853.0,82881680675.0,97299351221.0,324691600537.0,334769497903.0,349000825136.0,971546377135.0,992331018109.0,999695424596.0,1001396888659.0,1035367257019.0,701278443844.0,702475948845.0,707235791592.0,699960728981.0,681788554830.0,694920457221.0,696623587398.0,811466322209.0,811466322209.0,814895274010.0,815296490915.0,816657232146.0,813074853834.0,814829307713.0,817008066374.0
V. Các khoản đầu tư tài chính dài hạn,15774368267.0,15774368267.0,20579168267.0,20579168267.0,20579168267.0,22134616232.0,27739806308.0,27739806308.0,27739806308.0,45263908986.0,13263908986.0,13263908986.0,13263908986.0,13263908986.0,13263908986.0,15980232041.0,15970232041.0,20432124498.0,18994503383.0,20432124498.0,20432124498.0,21915812644.0,22534245054.0,22534245054.0,22534245054.0,21947137574.0,21415256099.0,21415256099.0,21415256099.0,21220092218.0,21870350160.0,19705806769.0,19705806769.0,19255958291.0,19172801066.0,19138519828.0,18938519828.0,18838519828.0,18683111774.0,18433111774.0,18333111774.0,18133111774.0,17952862532.0,17652862532.0,14936539477.0,14736539477.0,13583611853.0,13382431025.0,13382431025.0,13382431025.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0
1. Đầu tư vào công ty con,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2. Đầu tư vào công ty liên kết, liên doanh",,,,,,,,,,,,13253908986.0,,,13253908986.0,15970232041.0,15970232041.0,20432124498.0,20432124498.0,20432124498.0,20432124498.0,21915812644.0,22534245054.0,22534245054.0,22534245054.0,21947137574.0,21415256099.0,21415256099.0,21415256099.0,21220092218.0,21870350160.0,19705806769.0,19705806769.0,19255958291.0,19172801066.0,19138519828.0,18938519828.0,18838519828.0,18683111774.0,18433111774.0,18333111774.0,18133111774.0,17952862532.0,17652862532.0,14936539477.0,14736539477.0,13583611853.0,13382431025.0,13382431025.0,13382431025.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0,13578888541.0
3. Đầu tư khác vào công cụ vốn,,,,,,,,,,,,10000000.0,,,10000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4. Dự phòng giảm giá đầu tư tài chính dài hạn,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,-1437621115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5. Đầu tư nắm giữ đến ngày đáo hạn,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VI. Tổng tài sản dài hạn khác,14540176767.0,13108898363.0,13220554426.0,12800517350.0,12222957333.0,11352948564.0,10643663536.0,9900972239.0,10723122083.0,10315760562.0,9990100256.0,9747478920.0,9779321053.0,9529508707.0,9604371055.0,9490498620.0,11545479934.0,16533779239.0,16456877654.0,14073466661.0,13055001557.0,11626936456.0,11560135775.0,30741204446.0,30022465081.0,83480358988.0,88619814641.0,89083135264.0,87716805212.0,86515569951.0,86341042015.0,88657410104.0,88334345199.0,88824092756.0,89319412760.0,85314864988.0,83794155797.0,82743921059.0,83503240998.0,80508663009.0,80663307116.0,80755182364.0,78615854245.0,81951012146.0,85652123423.0,80665107068.0,78010344688.0,77435982742.0,78432176426.0,77942292659.0,74185886703.0,56145329636.0,55519566757.0,55038481044.0,54471477743.0,53092979494.0,52791854934.0,52451675297.0,51701196601.0,50762784125.0,50241677609.0,62336715774.0,62215652859.0,61911675517.0,61150934882.0,61665678478.0,57543575839.0,54572784397.0,53940126273.0
1. Chi phí trả trước dài hạn,14540176767.0,,,,,,,,,,,9698090952.0,,,9604371055.0,9490498620.0,11545479934.0,16533779239.0,16456877654.0,14073466661.0,13055001557.0,11626936456.0,11560135775.0,30741204446.0,30022465081.0,83480358988.0,88619814641.0,89083135264.0,87716805212.0,86515569951.0,86341042015.0,88498410104.0,88175345199.0,88665092756.0,89025210206.0,85314864988.0,83794155797.0,82743921059.0,83503240998.0,80508663009.0,80663307116.0,80755182364.0,78615854245.0,81951012146.0,85652123423.0,80665107068.0,78010344688.0,77435982742.0,78432176426.0,77942292659.0,74185886703.0,56145329636.0,55519566757.0,55038481044.0,54471477743.0,53092979494.0,52791854934.0,52451675297.0,51701196601.0,50762784125.0,50241677609.0,62336715774.0,62215652859.0,61911675517.0,61150934882.0,61665678478.0,57543575839.0,54572784397.0,53940126273.0
2. Tài sản Thuế thu nhập hoãn lại,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Tài sản dài hạn khác,0.0,,,,,,,,,,,49387968.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159000000.0,159000000.0,159000000.0,294202554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VII. Lợi thế thương mại,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TỔNG CỘNG TÀI SẢN,322433827908.0,528688434052.0,539466676470.0,551605999230.0,625263606860.0,506780517923.0,508648991273.0,414655023838.0,389485515648.0,431030455733.0,449902235711.0,418620918385.0,416239039808.0,466737590725.0,490384637446.0,479628723579.0,508513382796.0,511893887316.0,516919634969.0,492136997333.0,463457736554.0,642754553029.0,573902013885.0,590371397310.0,642902689982.0,663946591833.0,559947788117.0,579412011618.0,628694484288.0,634140686901.0,658328729819.0,670248822184.0,710971159529.0,808274551356.0,932320484918.0,1118758667786.0,1279366880055.0,1453191947966.0,1359054942765.0,1220024629373.0,1078613562861.0,1096272243584.0,1083198011272.0,1307715231025.0,1971874584617.0,1865228180441.0,2060652687609.0,1863644089987.0,1945643904023.0,2349415676605.0,2360243065370.0,2087144034912.0,2058054210138.0,2303670867855.0,2260989940209.0,2119108030078.0,2255826937244.0,2154201892916.0,2089543365306.0,1927502918751.0,1926078403966.0,2428480708638.0,2313265400716.0,2254570346641.0,2224472298546.0,2346151699672.0,2351944408249.0,2250930499549.0,2221396273950.0
NGUỒN VỐN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A. Nợ phải trả,175325979742.0,309090627951.0,340335285093.0,342759143773.0,411702735101.0,212806072187.0,214447481427.0,134664451377.0,108973770376.0,139962492405.0,159276900041.0,138841322130.0,133710089661.0,174031153736.0,193996352081.0,196501101117.0,221571340120.0,212593072984.0,218563369401.0,207825440116.0,180755599910.0,348035857103.0,281219269346.0,305190995235.0,355616059029.0,371742554841.0,268073914535.0,292685010372.0,340596290763.0,338420524927.0,361211383869.0,377840481830.0,420580060604.0,510865927290.0,630918306254.0,818828015856.0,971427641044.0,1139403494654.0,1036981962295.0,911555677607.0,765909906476.0,779385386088.0,785509418460.0,1000559390586.0,1654647725006.0,1536368030488.0,1755501601761.0,1551540289603.0,1627999704633.0,2023032400727.0,2047107952003.0,1773224142968.0,1743496009406.0,1979251901679.0,1936343470366.0,1806411267811.0,1940650196090.0,1820903356401.0,1774544184803.0,1609939740917.0,1608130065015.0,2100330577156.0,1985097387549.0,1924704341726.0,1903756592508.0,2015721071332.0,2029798757260.0,1928377649478.0,1910768702227.0
I. Nợ ngắn hạn,166819914464.0,290357904135.0,320011358485.0,322141375048.0,391500310684.0,200714435852.0,207466007963.0,127917691935.0,102949772350.0,127958513153.0,145432604128.0,126807924453.0,122966405130.0,167629755290.0,187948638218.0,193023487468.0,215454203986.0,207027121997.0,212912015820.0,203280570808.0,173717009900.0,319087566366.0,239371879809.0,267023353548.0,292108431967.0,173430968674.0,105262334977.0,130952656074.0,154530501953.0,176760288521.0,201935252466.0,193402990833.0,256709355980.0,320780088958.0,455834278693.0,600634538358.0,744228777826.0,882105441141.0,771484285733.0,625531658323.0,474685366187.0,489946157774.0,491808782529.0,699088233930.0,1333330795065.0,1067672473828.0,1272283649927.0,1076845095952.0,1138788781798.0,982143260649.0,1000083416787.0,747701242355.0,710742565113.0,968332261425.0,924608486863.0,828433885029.0,962055757620.0,966833850828.0,947980053047.0,798130382157.0,778922726441.0,1029690953211.0,980939810679.0,914579521292.0,897845691608.0,995665972492.0,1049845567117.0,968233514846.0,942866586722.0
1. Vay và nợ thuê tài chính ngắn hạn,,,,,,,,,,,,79950325857.0,,,136082461270.0,141819348887.0,161130170346.0,137771466814.0,154565972662.0,149582011050.0,122546934025.0,147287817218.0,54869377297.0,65502659302.0,60622474433.0,68563113640.0,61038046513.0,62430200106.0,83432449071.0,102857056260.0,115958180772.0,115349767742.0,148956813509.0,193222370003.0,274468233578.0,391643574560.0,519827240777.0,555396453956.0,531981727159.0,448075340498.0,315971175420.0,264582655123.0,280408733702.0,331912534791.0,422997825776.0,536103855471.0,623463250187.0,663929678803.0,589162336601.0,613716198391.0,600028754279.0,486928092544.0,412724980806.0,480956967290.0,442918294295.0,456229810286.0,467208214547.0,556949504614.0,603368678907.0,502876680970.0,465316580193.0,487944965927.0,541691178376.0,479157423641.0,556145781242.0,684756436234.0,654717158155.0,597038873522.0,614349632160.0
2. Vay và nợ dài hạn đến hạn phải trả,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3. Phải trả người bán ngắn hạn,,,,,,,,,,,,41130284187.0,,,39461149410.0,33730850910.0,39255128951.0,54064290992.0,33888239590.0,25097663750.0,36063278696.0,114178074537.0,43756848476.0,40458797118.0,63703305998.0,71239356926.0,14026748146.0,43917058677.0,43281474969.0,49234831769.0,55539407199.0,42167130700.0,67636437445.0,90162371848.0,132450487795.0,164078393860.0,175035101211.0,274313299412.0,169134250770.0,130648341127.0,114027032589.0,179734855733.0,153661963973.0,303942237482.0,842398469764.0,453365226680.0,556049071272.0,348010694030.0,457403038643.0,288309905739.0,316461054625.0,197765255909.0,210053587995.0,386231490883.0,427964979908.0,289085523324.0,420202771226.0,347771238062.0,275640030420.0,218393509532.0,242595345937.0,470916615822.0,359112145955.0,357093627709.0,272651523728.0,238940846999.0,336473220571.0,313074058271.0,270767952779.0
4. Người mua trả tiền trước,,,,,,,,,,,,1792334547.0,,,1640156987.0,824336618.0,1393780985.0,1482697991.0,16677882488.0,12917797252.0,1697549259.0,2776504413.0,9358559441.0,874166819.0,13971272345.0,1502734471.0,1926549407.0,105016727.0,767827213.0,1028474375.0,3694485651.0,9743712214.0,10718806653.0,12367158004.0,14022973749.0,13929411445.0,12749882012.0,5319561004.0,3499073911.0,1233279887.0,4166176519.0,1704406729.0,15448658199.0,5780626727.0,5051630055.0,10225150953.0,3024720950.0,2503067961.0,2562024278.0,265954575.0,1086589201.0,2093729087.0,14874727718.0,317633657.0,282420258.0,8131640935.0,2728163816.0,7541962732.0,2949388202.0,23285217482.0,27095385408.0,5805820582.0,3962922894.0,20188458565.0,4926675768.0,21698450675.0,15608651385.0,3698775382.0,24367955779.0
5. Thuế và các khoản phải nộp nhà nước,,,,,,,,,,,,744452235.0,,,4095700253.0,1003058252.0,968680457.0,4470297681.0,200258089.0,1601361866.0,789592812.0,7684628156.0,1363305569.0,421107837.0,1026543592.0,2642374856.0,653297412.0,1703676233.0,765147021.0,999684728.0,253710415.0,743760501.0,316804438.0,1697976665.0,1156307244.0,2940022126.0,2267311816.0,2552967635.0,8865127143.0,2367967176.0,2240989186.0,2618301922.0,1907460324.0,3935828180.0,4825422846.0,4620921755.0,1509514476.0,2462609488.0,4536488944.0,10561855588.0,9199748899.0,7891027155.0,3434675447.0,8615413205.0,668028895.0,1447810416.0,2469343405.0,833969367.0,2253010789.0,1237685931.0,317046370.0,3979045495.0,4656495301.0,1180922879.0,2314990635.0,2923708459.0,1578785071.0,1832525874.0,954968379.0
